phase_end,host,phase_count,breakdown_count,phase_start,phase_name,phase_stack,attempt_id,breakdown_name,thread_name,breakdown_type,thread_id,job_id
1307525452132,sr215,461,410,1307525440760,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000100_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525458912,sr218,651,577,1307525442504,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000119_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525455231,sr215,560,505,1307525441260,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000107_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525451018,sr222,123,80,1307525447926,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000103_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525448001,sr219,281,0,1307525441113,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000130_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459156,sr218,555,0,1307525445592,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000150_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459213,sr221,309,0,1307525451604,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000153_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525457497,sr219,199,0,1307525452641,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000154_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525466817,sr219,408,0,1307525456729,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000173_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525460055,sr221,233,0,1307525454280,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000174_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525463961,sr222,252,0,1307525457430,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000195_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525470112,sr216,642,0,1307525454363,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000159_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459907,sr221,345,0,1307525451320,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000140_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525469883,sr216,540,0,1307525456617,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000178_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525453311,sr215,488,83,1307525441136,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000109_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525452132,sr215,461,45,1307525440760,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000100_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525458912,sr218,651,59,1307525442504,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000119_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525455231,sr215,560,31,1307525441260,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000107_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525451018,sr222,123,37,1307525447926,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000103_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525459213,sr221,309,0,1307525451604,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000153_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459156,sr218,555,0,1307525445592,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000150_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525448001,sr219,281,0,1307525441113,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000130_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525460055,sr221,233,0,1307525454280,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000174_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525466817,sr219,408,0,1307525456729,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000173_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525457497,sr219,199,0,1307525452641,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000154_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525470112,sr216,642,0,1307525454363,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000159_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525463961,sr222,252,0,1307525457430,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000195_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525469883,sr216,540,0,1307525456617,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000178_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459907,sr221,345,0,1307525451320,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000140_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525453311,sr215,488,0,1307525441136,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000109_0,NEW,"main",state,1,job_201106081729_0001
1307525452132,sr215,461,0,1307525440760,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000100_0,NEW,"main",state,1,job_201106081729_0001
1307525458912,sr218,651,0,1307525442504,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000119_0,NEW,"main",state,1,job_201106081729_0001
1307525455231,sr215,560,0,1307525441260,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000107_0,NEW,"main",state,1,job_201106081729_0001
